#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   208.26999      0.51773302E-02  0.51777549E-02   0.0000000       1.1224952       0.0000000       0.0000000      -2.8297801     -0.58103938E-04
   208.28000      0.51769572E-02  0.51773819E-02   0.0000000       1.1224681       0.0000000       0.0000000      -2.8297198     -0.58095568E-04
   208.28999      0.51765842E-02  0.51772213E-02   0.0000000       1.1224413       0.0000000       0.0000000      -2.8296592     -0.58087207E-04
   208.29999      0.51762117E-02  0.51768487E-02   0.0000000       1.1224144       0.0000000       0.0000000      -2.8295989     -0.58078840E-04
   208.31000      0.51758392E-02  0.51764757E-02   0.0000000       1.1223874       0.0000000       0.0000000      -2.8295388     -0.58070476E-04
   208.31999      0.51754657E-02  0.51761027E-02   0.0000000       1.1223605       0.0000000       0.0000000      -2.8294785     -0.58062105E-04
   208.33000      0.51750937E-02  0.51757307E-02   0.0000000       1.1223335       0.0000000       0.0000000      -2.8294182     -0.58053745E-04
   208.34000      0.51747207E-02  0.51753577E-02   0.0000000       1.1223065       0.0000000       0.0000000      -2.8293579     -0.58045378E-04
   208.34999      0.51743481E-02  0.51749852E-02   0.0000000       1.1222795       0.0000000       0.0000000      -2.8292978     -0.58037022E-04
   208.36000      0.51739756E-02  0.51746122E-02   0.0000000       1.1222526       0.0000000       0.0000000      -2.8292375     -0.58028654E-04
   208.37000      0.51736031E-02  0.51740278E-02   0.0000000       1.1222256       0.0000000       0.0000000      -2.8291771     -0.58020305E-04
   208.37999      0.51732310E-02  0.51736552E-02   0.0000000       1.1221987       0.0000000       0.0000000      -2.8291168     -0.58011956E-04
   208.39000      0.51728585E-02  0.51732827E-02   0.0000000       1.1221719       0.0000000       0.0000000      -2.8290567     -0.58003603E-04
   208.39999      0.51724860E-02  0.51729106E-02   0.0000000       1.1221449       0.0000000       0.0000000      -2.8289964     -0.57995250E-04
   208.40999      0.51721139E-02  0.51725381E-02   0.0000000       1.1221179       0.0000000       0.0000000      -2.8289361     -0.57986897E-04
   208.42000      0.51717414E-02  0.51721656E-02   0.0000000       1.1220911       0.0000000       0.0000000      -2.8288715     -0.57978548E-04
   208.42999      0.51713693E-02  0.51715816E-02   0.0000000       1.1220640       0.0000000       0.0000000      -2.8288114     -0.57970199E-04
   208.44000      0.51709963E-02  0.51714205E-02   0.0000000       1.1220371       0.0000000       0.0000000      -2.8287511     -0.57961854E-04
   208.45000      0.51706247E-02  0.51710489E-02   0.0000000       1.1220102       0.0000000       0.0000000      -2.8286908     -0.57953519E-04
   208.45999      0.51702526E-02  0.51706773E-02   0.0000000       1.1219833       0.0000000       0.0000000      -2.8286304     -0.57945177E-04
   208.47000      0.51698806E-02  0.51703048E-02   0.0000000       1.1219563       0.0000000       0.0000000      -2.8285704     -0.57936835E-04
   208.48000      0.51695085E-02  0.51699327E-02   0.0000000       1.1219294       0.0000000       0.0000000      -2.8285100     -0.57928493E-04
   208.48999      0.51691364E-02  0.51695611E-02   0.0000000       1.1219025       0.0000000       0.0000000      -2.8284497     -0.57920159E-04
   208.50000      0.51687644E-02  0.51691886E-02   0.0000000       1.1218756       0.0000000       0.0000000      -2.8283894     -0.57911820E-04
   208.50999      0.51683933E-02  0.51692417E-02   0.0000000       1.1218488       0.0000000       0.0000000      -2.8283291     -0.57903493E-04
   208.51999      0.51680212E-02  0.51686582E-02   0.0000000       1.1218218       0.0000000       0.0000000      -2.8282690     -0.57895162E-04
   208.53000      0.51676491E-02  0.51682857E-02   0.0000000       1.1217949       0.0000000       0.0000000      -2.8282087     -0.57886831E-04
   208.53999      0.51672775E-02  0.51679136E-02   0.0000000       1.1217680       0.0000000       0.0000000      -2.8281484     -0.57878500E-04
   208.54999      0.51669059E-02  0.51673306E-02   0.0000000       1.1217411       0.0000000       0.0000000      -2.8280880     -0.57870169E-04
   208.56000      0.51665339E-02  0.51671704E-02   0.0000000       1.1217142       0.0000000       0.0000000      -2.8280280     -0.57861846E-04
   208.56999      0.51661627E-02  0.51667998E-02   0.0000000       1.1216873       0.0000000       0.0000000      -2.8279676     -0.57853522E-04
   208.58000      0.51657907E-02  0.51662149E-02   0.0000000       1.1216605       0.0000000       0.0000000      -2.8279071     -0.57845198E-04
   208.59000      0.51654195E-02  0.51658433E-02   0.0000000       1.1216335       0.0000000       0.0000000      -2.8278468     -0.57836882E-04
   208.59999      0.51650484E-02  0.51654731E-02   0.0000000       1.1216067       0.0000000       0.0000000      -2.8277867     -0.57828569E-04
   208.61000      0.51646768E-02  0.51651006E-02   0.0000000       1.1215798       0.0000000       0.0000000      -2.8277264     -0.57820249E-04
   208.62000      0.51643057E-02  0.51647304E-02   0.0000000       1.1215529       0.0000000       0.0000000      -2.8276660     -0.57811932E-04
   208.62999      0.51639345E-02  0.51643583E-02   0.0000000       1.1215260       0.0000000       0.0000000      -2.8276057     -0.57803616E-04
   208.64000      0.51635634E-02  0.51639876E-02   0.0000000       1.1214991       0.0000000       0.0000000      -2.8275456     -0.57795300E-04
   208.64999      0.51631918E-02  0.51636160E-02   0.0000000       1.1214722       0.0000000       0.0000000      -2.8274853     -0.57786991E-04
   208.65999      0.51628207E-02  0.51632449E-02   0.0000000       1.1214454       0.0000000       0.0000000      -2.8274248     -0.57778689E-04
   208.67000      0.51624491E-02  0.51628728E-02   0.0000000       1.1214185       0.0000000       0.0000000      -2.8273647     -0.57770379E-04
   208.67999      0.51620784E-02  0.51625026E-02   0.0000000       1.1213915       0.0000000       0.0000000      -2.8273046     -0.57762070E-04
   208.69000      0.51617073E-02  0.51621320E-02   0.0000000       1.1213647       0.0000000       0.0000000      -2.8272443     -0.57753768E-04
   208.70000      0.51613362E-02  0.51617604E-02   0.0000000       1.1213378       0.0000000       0.0000000      -2.8271840     -0.57745459E-04
   208.70999      0.51609650E-02  0.51613892E-02   0.0000000       1.1213109       0.0000000       0.0000000      -2.8271236     -0.57737157E-04
   208.72000      0.51605944E-02  0.51610186E-02   0.0000000       1.1212841       0.0000000       0.0000000      -2.8270636     -0.57728856E-04
   208.73000      0.51602237E-02  0.51606479E-02   0.0000000       1.1212572       0.0000000       0.0000000      -2.8270032     -0.57720557E-04
   208.73999      0.51598526E-02  0.51604891E-02   0.0000000       1.1212304       0.0000000       0.0000000      -2.8269427     -0.57712263E-04
   208.75000      0.51594819E-02  0.51603299E-02   0.0000000       1.1212035       0.0000000       0.0000000      -2.8268826     -0.57703968E-04
   208.75999      0.51591112E-02  0.51597473E-02   0.0000000       1.1211765       0.0000000       0.0000000      -2.8268225     -0.57695674E-04
   208.76999      0.51587406E-02  0.51593767E-02   0.0000000       1.1211497       0.0000000       0.0000000      -2.8267622     -0.57687379E-04
   208.78000      0.51583699E-02  0.51590060E-02   0.0000000       1.1211228       0.0000000       0.0000000      -2.8267019     -0.57679088E-04
   208.78999      0.51579997E-02  0.51586358E-02   0.0000000       1.1210960       0.0000000       0.0000000      -2.8266416     -0.57670801E-04
   208.79999      0.51576290E-02  0.51582651E-02   0.0000000       1.1210692       0.0000000       0.0000000      -2.8265815     -0.57662513E-04
   208.81000      0.51572579E-02  0.51576821E-02   0.0000000       1.1210424       0.0000000       0.0000000      -2.8265212     -0.57654230E-04
   208.81999      0.51568877E-02  0.51573119E-02   0.0000000       1.1210154       0.0000000       0.0000000      -2.8264611     -0.57645950E-04
   208.83000      0.51565175E-02  0.51569412E-02   0.0000000       1.1209886       0.0000000       0.0000000      -2.8264005     -0.57637666E-04
   208.84000      0.51561468E-02  0.51565706E-02   0.0000000       1.1209618       0.0000000       0.0000000      -2.8263404     -0.57629382E-04
   208.84999      0.51557762E-02  0.51561999E-02   0.0000000       1.1209348       0.0000000       0.0000000      -2.8262801     -0.57621106E-04
   208.86000      0.51554055E-02  0.51558297E-02   0.0000000       1.1209081       0.0000000       0.0000000      -2.8262198     -0.57612826E-04
   208.87000      0.51550358E-02  0.51554595E-02   0.0000000       1.1208812       0.0000000       0.0000000      -2.8261635     -0.57604550E-04
   208.87999      0.51546656E-02  0.51550898E-02   0.0000000       1.1208544       0.0000000       0.0000000      -2.8261034     -0.57596273E-04
   208.89000      0.51542958E-02  0.51547200E-02   0.0000000       1.1208276       0.0000000       0.0000000      -2.8260431     -0.57588004E-04
   208.89999      0.51539256E-02  0.51543498E-02   0.0000000       1.1208006       0.0000000       0.0000000      -2.8259828     -0.57579728E-04
   208.90999      0.51535554E-02  0.51539792E-02   0.0000000       1.1207739       0.0000000       0.0000000      -2.8259225     -0.57571462E-04
   208.92000      0.51531852E-02  0.51536090E-02   0.0000000       1.1207471       0.0000000       0.0000000      -2.8258624     -0.57563189E-04
   208.92999      0.51528155E-02  0.51532392E-02   0.0000000       1.1207201       0.0000000       0.0000000      -2.8258021     -0.57554924E-04
   208.94000      0.51524453E-02  0.51528690E-02   0.0000000       1.1206933       0.0000000       0.0000000      -2.8257418     -0.57546655E-04
   208.95000      0.51520756E-02  0.51524993E-02   0.0000000       1.1206666       0.0000000       0.0000000      -2.8256814     -0.57538400E-04
   208.95999      0.51517058E-02  0.51527657E-02   0.0000000       1.1206397       0.0000000       0.0000000      -2.8256211     -0.57530142E-04
   208.97000      0.51513361E-02  0.51521836E-02   0.0000000       1.1206130       0.0000000       0.0000000      -2.8255610     -0.57521880E-04
   208.98000      0.51509663E-02  0.51516024E-02   0.0000000       1.1205862       0.0000000       0.0000000      -2.8255007     -0.57513618E-04
   208.98999      0.51505961E-02  0.51512322E-02   0.0000000       1.1205592       0.0000000       0.0000000      -2.8254404     -0.57505353E-04
   209.00000      0.51502264E-02  0.51508625E-02   0.0000000       1.1205324       0.0000000       0.0000000      -2.8253801     -0.57497095E-04
   209.00999      0.51498567E-02  0.51504928E-02   0.0000000       1.1205057       0.0000000       0.0000000      -2.8253200     -0.57488847E-04
   209.01999      0.51494879E-02  0.51503358E-02   0.0000000       1.1204789       0.0000000       0.0000000      -2.8252597     -0.57480604E-04
   209.03000      0.51491181E-02  0.51495419E-02   0.0000000       1.1204520       0.0000000       0.0000000      -2.8251994     -0.57472353E-04
   209.03999      0.51487489E-02  0.51491726E-02   0.0000000       1.1204252       0.0000000       0.0000000      -2.8251390     -0.57464098E-04
   209.04999      0.51483791E-02  0.51488024E-02   0.0000000       1.1203984       0.0000000       0.0000000      -2.8250790     -0.57455851E-04
   209.06000      0.51480094E-02  0.51484331E-02   0.0000000       1.1203716       0.0000000       0.0000000      -2.8250186     -0.57447603E-04
   209.06999      0.51476401E-02  0.51480639E-02   0.0000000       1.1203448       0.0000000       0.0000000      -2.8249583     -0.57439356E-04
   209.08000      0.51472704E-02  0.51476941E-02   0.0000000       1.1203181       0.0000000       0.0000000      -2.8248980     -0.57431116E-04
   209.09000      0.51469011E-02  0.51473249E-02   0.0000000       1.1202912       0.0000000       0.0000000      -2.8248379     -0.57422876E-04
   209.09999      0.51465328E-02  0.51469561E-02   0.0000000       1.1202645       0.0000000       0.0000000      -2.8247776     -0.57414640E-04
   209.11000      0.51461631E-02  0.51465868E-02   0.0000000       1.1202377       0.0000000       0.0000000      -2.8247216     -0.57406400E-04
   209.12000      0.51457942E-02  0.51464299E-02   0.0000000       1.1202109       0.0000000       0.0000000      -2.8246613     -0.57398163E-04
   209.12999      0.51454250E-02  0.51458492E-02   0.0000000       1.1201842       0.0000000       0.0000000      -2.8246012     -0.57389927E-04
   209.14000      0.51450557E-02  0.51454799E-02   0.0000000       1.1201572       0.0000000       0.0000000      -2.8245409     -0.57381694E-04
   209.14999      0.51446874E-02  0.51451107E-02   0.0000000       1.1201305       0.0000000       0.0000000      -2.8244805     -0.57373469E-04
   209.15999      0.51443181E-02  0.51447419E-02   0.0000000       1.1201037       0.0000000       0.0000000      -2.8244200     -0.57365236E-04
   209.17000      0.51439488E-02  0.51443726E-02   0.0000000       1.1200770       0.0000000       0.0000000      -2.8243599     -0.57357007E-04
   209.17999      0.51435800E-02  0.51442157E-02   0.0000000       1.1200502       0.0000000       0.0000000      -2.8242996     -0.57348781E-04
   209.19000      0.51432108E-02  0.51438464E-02   0.0000000       1.1200234       0.0000000       0.0000000      -2.8242393     -0.57340556E-04
   209.20000      0.51428420E-02  0.51434776E-02   0.0000000       1.1199965       0.0000000       0.0000000      -2.8241789     -0.57332330E-04
   209.20999      0.51424732E-02  0.51431088E-02   0.0000000       1.1199698       0.0000000       0.0000000      -2.8241189     -0.57324109E-04
   209.22000      0.51421048E-02  0.51427409E-02   0.0000000       1.1199431       0.0000000       0.0000000      -2.8240585     -0.57315887E-04
   209.23000      0.51417360E-02  0.51425835E-02   0.0000000       1.1199163       0.0000000       0.0000000      -2.8240025     -0.57307672E-04
   209.23999      0.51413677E-02  0.51420028E-02   0.0000000       1.1198896       0.0000000       0.0000000      -2.8239422     -0.57299458E-04
   209.25000      0.51409989E-02  0.51416340E-02   0.0000000       1.1198628       0.0000000       0.0000000      -2.8238823     -0.57291240E-04
   209.25999      0.51406305E-02  0.51410543E-02   0.0000000       1.1198360       0.0000000       0.0000000      -2.8238218     -0.57283014E-04
   209.26999      0.51402617E-02  0.51406855E-02   0.0000000       1.1198092       0.0000000       0.0000000      -2.8237615     -0.57274799E-04
   209.28000      0.51398934E-02  0.51403171E-02   0.0000000       1.1197824       0.0000000       0.0000000      -2.8237011     -0.57266592E-04
   209.28999      0.51395250E-02  0.51401607E-02   0.0000000       1.1197556       0.0000000       0.0000000      -2.8236411     -0.57258385E-04
   209.29999      0.51391572E-02  0.51395809E-02   0.0000000       1.1197289       0.0000000       0.0000000      -2.8235807     -0.57250181E-04
   209.31000      0.51387888E-02  0.51392126E-02   0.0000000       1.1197022       0.0000000       0.0000000      -2.8235204     -0.57241970E-04
   209.31999      0.51384200E-02  0.51388438E-02   0.0000000       1.1196754       0.0000000       0.0000000      -2.8234601     -0.57233763E-04
   209.33000      0.51380517E-02  0.51384754E-02   0.0000000       1.1196487       0.0000000       0.0000000      -2.8234003     -0.57225559E-04
   209.34000      0.51376834E-02  0.51383190E-02   0.0000000       1.1196219       0.0000000       0.0000000      -2.8233397     -0.57217359E-04
   209.34999      0.51373160E-02  0.51377397E-02   0.0000000       1.1195951       0.0000000       0.0000000      -2.8232837     -0.57209156E-04
   209.36000      0.51369471E-02  0.51375828E-02   0.0000000       1.1195683       0.0000000       0.0000000      -2.8232234     -0.57200952E-04
   209.37000      0.51365797E-02  0.51370030E-02   0.0000000       1.1195416       0.0000000       0.0000000      -2.8231633     -0.57192759E-04
   209.37999      0.51362114E-02  0.51364233E-02   0.0000000       1.1195148       0.0000000       0.0000000      -2.8231030     -0.57184567E-04
   209.39000      0.51358435E-02  0.51362673E-02   0.0000000       1.1194882       0.0000000       0.0000000      -2.8230426     -0.57176367E-04
   209.39999      0.51354761E-02  0.51361113E-02   0.0000000       1.1194614       0.0000000       0.0000000      -2.8229823     -0.57168174E-04
   209.40999      0.51351078E-02  0.51355315E-02   0.0000000       1.1194346       0.0000000       0.0000000      -2.8229222     -0.57159985E-04
   209.42000      0.51347399E-02  0.51353755E-02   0.0000000       1.1194080       0.0000000       0.0000000      -2.8228619     -0.57151796E-04
   209.42999      0.51343720E-02  0.51350072E-02   0.0000000       1.1193813       0.0000000       0.0000000      -2.8228016     -0.57143610E-04
   209.44000      0.51340042E-02  0.51346393E-02   0.0000000       1.1193546       0.0000000       0.0000000      -2.8227413     -0.57135425E-04
   209.45000      0.51336372E-02  0.51344838E-02   0.0000000       1.1193278       0.0000000       0.0000000      -2.8226852     -0.57127243E-04
   209.45999      0.51332689E-02  0.51339041E-02   0.0000000       1.1193011       0.0000000       0.0000000      -2.8226249     -0.57119058E-04
   209.47000      0.51329015E-02  0.51335366E-02   0.0000000       1.1192744       0.0000000       0.0000000      -2.8225646     -0.57110876E-04
   209.48000      0.51325336E-02  0.51331688E-02   0.0000000       1.1192477       0.0000000       0.0000000      -2.8225043     -0.57102694E-04
   209.48999      0.51321662E-02  0.51325900E-02   0.0000000       1.1192209       0.0000000       0.0000000      -2.8224442     -0.57094519E-04
   209.50000      0.51317988E-02  0.51322221E-02   0.0000000       1.1191941       0.0000000       0.0000000      -2.8223839     -0.57086338E-04
   209.50999      0.51314319E-02  0.51318551E-02   0.0000000       1.1191674       0.0000000       0.0000000      -2.8223236     -0.57078167E-04
   209.51999      0.51310640E-02  0.51314873E-02   0.0000000       1.1191407       0.0000000       0.0000000      -2.8222632     -0.57069996E-04
   209.53000      0.51306970E-02  0.51311203E-02   0.0000000       1.1191140       0.0000000       0.0000000      -2.8222075     -0.57061821E-04
   209.53999      0.51303296E-02  0.51307529E-02   0.0000000       1.1190873       0.0000000       0.0000000      -2.8221471     -0.57053647E-04
   209.54999      0.51299622E-02  0.51303850E-02   0.0000000       1.1190606       0.0000000       0.0000000      -2.8220868     -0.57045479E-04
   209.56000      0.51295953E-02  0.51300186E-02   0.0000000       1.1190338       0.0000000       0.0000000      -2.8220265     -0.57037312E-04
   209.56999      0.51292279E-02  0.51296512E-02   0.0000000       1.1190071       0.0000000       0.0000000      -2.8219664     -0.57029138E-04
   209.58000      0.51288605E-02  0.51294952E-02   0.0000000       1.1189805       0.0000000       0.0000000      -2.8219061     -0.57020970E-04
   209.59000      0.51284935E-02  0.51289168E-02   0.0000000       1.1189538       0.0000000       0.0000000      -2.8218458     -0.57012818E-04
   209.59999      0.51281266E-02  0.51285499E-02   0.0000000       1.1189270       0.0000000       0.0000000      -2.8217854     -0.57004661E-04
   209.61000      0.51277597E-02  0.51281829E-02   0.0000000       1.1189004       0.0000000       0.0000000      -2.8217297     -0.56996498E-04
   209.62000      0.51273927E-02  0.51278160E-02   0.0000000       1.1188737       0.0000000       0.0000000      -2.8216691     -0.56988330E-04
   209.62999      0.51270262E-02  0.51274500E-02   0.0000000       1.1188470       0.0000000       0.0000000      -2.8216090     -0.56980178E-04
   209.64000      0.51266584E-02  0.51270816E-02   0.0000000       1.1188203       0.0000000       0.0000000      -2.8215487     -0.56972021E-04
   209.64999      0.51262919E-02  0.51269266E-02   0.0000000       1.1187936       0.0000000       0.0000000      -2.8214886     -0.56963869E-04
   209.65999      0.51259254E-02  0.51265606E-02   0.0000000       1.1187669       0.0000000       0.0000000      -2.8214283     -0.56955712E-04
   209.67000      0.51255589E-02  0.51261941E-02   0.0000000       1.1187402       0.0000000       0.0000000      -2.8213680     -0.56947563E-04
   209.67999      0.51251925E-02  0.51260390E-02   0.0000000       1.1187135       0.0000000       0.0000000      -2.8213077     -0.56939411E-04
   209.69000      0.51248251E-02  0.51254597E-02   0.0000000       1.1186869       0.0000000       0.0000000      -2.8212519     -0.56931265E-04
   209.70000      0.51244586E-02  0.51250933E-02   0.0000000       1.1186601       0.0000000       0.0000000      -2.8211915     -0.56923116E-04
   209.70999      0.51240921E-02  0.51247268E-02   0.0000000       1.1186334       0.0000000       0.0000000      -2.8211312     -0.56914971E-04
   209.72000      0.51237252E-02  0.51241480E-02   0.0000000       1.1186067       0.0000000       0.0000000      -2.8210711     -0.56906829E-04
   209.73000      0.51233587E-02  0.51237815E-02   0.0000000       1.1185801       0.0000000       0.0000000      -2.8210108     -0.56898691E-04
   209.73999      0.51229927E-02  0.51236274E-02   0.0000000       1.1185534       0.0000000       0.0000000      -2.8209503     -0.56890556E-04
   209.75000      0.51226262E-02  0.51230490E-02   0.0000000       1.1185268       0.0000000       0.0000000      -2.8208942     -0.56882422E-04
   209.75999      0.51222602E-02  0.51226830E-02   0.0000000       1.1185001       0.0000000       0.0000000      -2.8208339     -0.56874280E-04
   209.76999      0.51218937E-02  0.51223165E-02   0.0000000       1.1184734       0.0000000       0.0000000      -2.8207738     -0.56866142E-04
   209.78000      0.51215272E-02  0.51219501E-02   0.0000000       1.1184467       0.0000000       0.0000000      -2.8207135     -0.56858007E-04
   209.78999      0.51211612E-02  0.51215841E-02   0.0000000       1.1184201       0.0000000       0.0000000      -2.8206532     -0.56849880E-04
   209.79999      0.51207957E-02  0.51214304E-02   0.0000000       1.1183934       0.0000000       0.0000000      -2.8205929     -0.56841756E-04
   209.81000      0.51204292E-02  0.51208525E-02   0.0000000       1.1183667       0.0000000       0.0000000      -2.8205328     -0.56833622E-04
   209.81999      0.51200632E-02  0.51204865E-02   0.0000000       1.1183401       0.0000000       0.0000000      -2.8204725     -0.56825491E-04
   209.83000      0.51196967E-02  0.51201200E-02   0.0000000       1.1183134       0.0000000       0.0000000      -2.8204165     -0.56817367E-04
   209.84000      0.51193307E-02  0.51197540E-02   0.0000000       1.1182868       0.0000000       0.0000000      -2.8203561     -0.56809240E-04
   209.84999      0.51189647E-02  0.51193880E-02   0.0000000       1.1182601       0.0000000       0.0000000      -2.8202960     -0.56801120E-04
   209.86000      0.51185982E-02  0.51190215E-02   0.0000000       1.1182334       0.0000000       0.0000000      -2.8202357     -0.56793000E-04
   209.87000      0.51182332E-02  0.51186564E-02   0.0000000       1.1182070       0.0000000       0.0000000      -2.8201754     -0.56784884E-04
   209.87999      0.51178671E-02  0.51182904E-02   0.0000000       1.1181803       0.0000000       0.0000000      -2.8201151     -0.56776767E-04
   209.89000      0.51175016E-02  0.51181358E-02   0.0000000       1.1181537       0.0000000       0.0000000      -2.8200593     -0.56768651E-04
   209.89999      0.51171361E-02  0.51179822E-02   0.0000000       1.1181270       0.0000000       0.0000000      -2.8199990     -0.56760538E-04
   209.90999      0.51167700E-02  0.51174043E-02   0.0000000       1.1181003       0.0000000       0.0000000      -2.8199387     -0.56752422E-04
   209.92000      0.51164040E-02  0.51170383E-02   0.0000000       1.1180737       0.0000000       0.0000000      -2.8198783     -0.56744306E-04
   209.92999      0.51160390E-02  0.51166732E-02   0.0000000       1.1180470       0.0000000       0.0000000      -2.8198183     -0.56736193E-04
   209.94000      0.51156729E-02  0.51163072E-02   0.0000000       1.1180203       0.0000000       0.0000000      -2.8197579     -0.56728080E-04
   209.95000      0.51153079E-02  0.51157307E-02   0.0000000       1.1179937       0.0000000       0.0000000      -2.8197019     -0.56719979E-04
   209.95999      0.51149423E-02  0.51155766E-02   0.0000000       1.1179671       0.0000000       0.0000000      -2.8196416     -0.56711877E-04
   209.97000      0.51145768E-02  0.51150001E-02   0.0000000       1.1179404       0.0000000       0.0000000      -2.8195815     -0.56703771E-04
   209.98000      0.51142117E-02  0.51146345E-02   0.0000000       1.1179138       0.0000000       0.0000000      -2.8195212     -0.56695666E-04
   209.98999      0.51138462E-02  0.51142690E-02   0.0000000       1.1178871       0.0000000       0.0000000      -2.8194609     -0.56687564E-04
   210.00000      0.51134806E-02  0.51139039E-02   0.0000000       1.1178606       0.0000000       0.0000000      -2.8194005     -0.56679459E-04
   210.00999      0.51131160E-02  0.51135388E-02   0.0000000       1.1178340       0.0000000       0.0000000      -2.8193448     -0.56671368E-04
   210.01999      0.51127505E-02  0.51131733E-02   0.0000000       1.1178074       0.0000000       0.0000000      -2.8192844     -0.56663273E-04
   210.03000      0.51123854E-02  0.51128082E-02   0.0000000       1.1177808       0.0000000       0.0000000      -2.8192241     -0.56655179E-04
   210.03999      0.51120203E-02  0.51124431E-02   0.0000000       1.1177541       0.0000000       0.0000000      -2.8191636     -0.56647088E-04
   210.04999      0.51116557E-02  0.51120785E-02   0.0000000       1.1177274       0.0000000       0.0000000      -2.8191078     -0.56638990E-04
   210.06000      0.51112897E-02  0.51119244E-02   0.0000000       1.1177009       0.0000000       0.0000000      -2.8190475     -0.56630895E-04
   210.06999      0.51109251E-02  0.51113479E-02   0.0000000       1.1176742       0.0000000       0.0000000      -2.8189871     -0.56622808E-04
   210.08000      0.51105595E-02  0.51109823E-02   0.0000000       1.1176476       0.0000000       0.0000000      -2.8189268     -0.56614725E-04
   210.09000      0.51101954E-02  0.51106177E-02   0.0000000       1.1176211       0.0000000       0.0000000      -2.8188667     -0.56606641E-04
   210.09999      0.51098303E-02  0.51102526E-02   0.0000000       1.1175944       0.0000000       0.0000000      -2.8188064     -0.56598557E-04
   210.11000      0.51094652E-02  0.51098880E-02   0.0000000       1.1175678       0.0000000       0.0000000      -2.8187504     -0.56590474E-04
   210.12000      0.51091001E-02  0.51099458E-02   0.0000000       1.1175412       0.0000000       0.0000000      -2.8186901     -0.56582390E-04
   210.12999      0.51087360E-02  0.51093702E-02   0.0000000       1.1175146       0.0000000       0.0000000      -2.8186300     -0.56574307E-04
   210.14000      0.51083709E-02  0.51090051E-02   0.0000000       1.1174880       0.0000000       0.0000000      -2.8185697     -0.56566230E-04
   210.14999      0.51080068E-02  0.51086410E-02   0.0000000       1.1174614       0.0000000       0.0000000      -2.8185136     -0.56558161E-04
   210.15999      0.51076426E-02  0.51082764E-02   0.0000000       1.1174349       0.0000000       0.0000000      -2.8184533     -0.56550089E-04
   210.17000      0.51072780E-02  0.51079118E-02   0.0000000       1.1174083       0.0000000       0.0000000      -2.8183932     -0.56542020E-04
   210.17999      0.51069129E-02  0.51073357E-02   0.0000000       1.1173817       0.0000000       0.0000000      -2.8183329     -0.56533947E-04
   210.19000      0.51065483E-02  0.51069711E-02   0.0000000       1.1173551       0.0000000       0.0000000      -2.8182726     -0.56525871E-04
   210.20000      0.51061842E-02  0.51066075E-02   0.0000000       1.1173284       0.0000000       0.0000000      -2.8182123     -0.56517798E-04
   210.20999      0.51058196E-02  0.51062419E-02   0.0000000       1.1173018       0.0000000       0.0000000      -2.8181565     -0.56509733E-04
   210.22000      0.51054549E-02  0.51058782E-02   0.0000000       1.1172752       0.0000000       0.0000000      -2.8180962     -0.56501660E-04
   210.23000      0.51050908E-02  0.51055136E-02   0.0000000       1.1172487       0.0000000       0.0000000      -2.8180358     -0.56493609E-04
   210.23999      0.51047271E-02  0.51051495E-02   0.0000000       1.1172221       0.0000000       0.0000000      -2.8179755     -0.56485555E-04
   210.25000      0.51043625E-02  0.51047858E-02   0.0000000       1.1171956       0.0000000       0.0000000      -2.8179197     -0.56477493E-04
   210.25999      0.51039979E-02  0.51042098E-02   0.0000000       1.1171690       0.0000000       0.0000000      -2.8178594     -0.56469427E-04
   210.26999      0.51036342E-02  0.51040570E-02   0.0000000       1.1171424       0.0000000       0.0000000      -2.8177991     -0.56461369E-04
   210.28000      0.51032701E-02  0.51039038E-02   0.0000000       1.1171157       0.0000000       0.0000000      -2.8177388     -0.56453307E-04
   210.28999      0.51029059E-02  0.51033283E-02   0.0000000       1.1170893       0.0000000       0.0000000      -2.8176787     -0.56445253E-04
   210.29999      0.51025427E-02  0.51029650E-02   0.0000000       1.1170628       0.0000000       0.0000000      -2.8176184     -0.56437206E-04
   210.31000      0.51021781E-02  0.51026009E-02   0.0000000       1.1170362       0.0000000       0.0000000      -2.8175623     -0.56429155E-04
   210.31999      0.51018144E-02  0.51022368E-02   0.0000000       1.1170096       0.0000000       0.0000000      -2.8175023     -0.56421100E-04
   210.33000      0.51014507E-02  0.51018731E-02   0.0000000       1.1169831       0.0000000       0.0000000      -2.8174419     -0.56413046E-04
   210.34000      0.51010866E-02  0.51015094E-02   0.0000000       1.1169565       0.0000000       0.0000000      -2.8173814     -0.56404999E-04
   210.34999      0.51007229E-02  0.51013567E-02   0.0000000       1.1169299       0.0000000       0.0000000      -2.8173254     -0.56396955E-04
   210.36000      0.51003587E-02  0.51009930E-02   0.0000000       1.1169033       0.0000000       0.0000000      -2.8172653     -0.56388912E-04
   210.37000      0.50999960E-02  0.51006298E-02   0.0000000       1.1168768       0.0000000       0.0000000      -2.8172050     -0.56380875E-04
   210.37999      0.50996323E-02  0.51002656E-02   0.0000000       1.1168503       0.0000000       0.0000000      -2.8171446     -0.56372832E-04
   210.39000      0.50992686E-02  0.50999019E-02   0.0000000       1.1168238       0.0000000       0.0000000      -2.8170886     -0.56364795E-04
   210.39999      0.50989049E-02  0.50995382E-02   0.0000000       1.1167971       0.0000000       0.0000000      -2.8170285     -0.56356759E-04
